0.0116, 0.5, 200, 30000, 18, 38153, 15.765000000000004, 215, ArtisticLicensePhysics, BigBad, BottomlessMagazines, BreakingTheFourthWall, ButtMonkey, ChekhovsGun, ChewingTheScenery, ComicallyMissingThePoint, CreatorCameo, EvilGenius, EvilLaugh, FiveBadBand, FiveManBand, FunnyBackgroundEvent, GunsAkimbo, HandSignals, HeroicBSOD, HeroicSacrifice, HopeSpot, HypocriticalHumor, ImprobableAimingSkills, IronicEcho, Irony, KickTheDog, LargeHam, MeaningfulName, MoodWhiplash, MsFanservice, MyGodWhatHaveIDone, OhCrap, PetTheDog, RunningGag, ShoutOut, TheBigGuy, TheBrute, TheChick, TheDitz, TheDragon, TheHero, TheLancer, TheReasonYouSuckSpeech, TheSmartGuy, TooDumbToLive
0.0116, 0.5, 50, 30000, 27, 95660, 14.575000000000001, 416, ActionFilmQuietDramaScene, Badass, BadassGrandpa, BerserkButton, BigBad, BittersweetEnding, ButtMonkey, CaliforniaDoubling, ChekhovsGun, ChekhovsGunman, ChekhovsSkill, ComicallyMissingThePoint, CreatorCameo, DeadpanSnarker, DemotedToExtra, EvenEvilHasStandards, EvilGenius, FiveBadBand, Foreshadowing, FreezeFrameBonus, FunnyBackgroundEvent, GroinAttack, HamToHamCombat, HopeSpot, IronicEcho, JumpScare, LargeHam, MoodWhiplash, MythologyGag, NeverTrustATrailer, NoodleIncident, NothingIsScarier, OhCrap, PapaWolf, RunningGag, SequelHook, ShoutOut, TheBrute, TheDragon, TheStinger, TooDumbToLive, WhamLine, WhatHappenedToTheMouse
0.0116, 0.5, 200, 30000, 20, 16359, 16.15, 224, AntiHero, BigBad, BigDamnHeroes, BittersweetEnding, BookEnds, BottomlessMagazines, BrickJoke, ButtMonkey, ChekhovsGun, ComicallyMissingThePoint, CoolCar, DeadpanSnarker, EarnYourHappyEnding, EvilGenius, FanService, FiveBadBand, FiveManBand, FlatCharacter, FreezeFrameBonus, ImperialStormtrooperMarksmanshipAcademy, InterruptedIntimacy, IronicEcho, Jerkass, OhCrap, PetTheDog, PrecisionFStrike, PunchClockVillain, RunningGag, ShoutOut, StealthPun, TemptingFate, TheBigGuy, TheBrute, TheCameo, TheChick, TheDragon, TheLancer, TheLeader, TheSmartGuy, TooDumbToLive, Understatement, WhatHappenedToTheMouse, WordOfGod
0.0116, 0.75, 50, 30000, 15, 9055, 12.785000000000002, 357, ActuallyPrettyFunny, Badass, BerserkButton, BigBad, BiggerBad, BottomlessMagazines, BrickJoke, ButtMonkey, ChekhovsGun, ChekhovsGunman, ChekhovsSkill, ClusterFBomb, ContinuityNod, DeadpanSnarker, DownerEnding, EvenEvilHasStandards, FanDisservice, FanService, Foreshadowing, FreezeFrameBonus, GunsAkimbo, HamToHamCombat, ItsAllAboutMe, Jerkass, KickTheDog, LargeHam, MadeOfIron, MoreDakka, MythologyGag, NeverTrustATrailer, OverlyLongGag, PetTheDog, PreMortemOneLiner, PrecisionFStrike, ProductPlacement, RunningGag, SequelHook, ShootTheShaggyDog, ShoutOut, ShownTheirWork, SirSwearsalot, TheCameo, WhatHappenedToTheMouse
0.0116, 0.75, 100, 30000, 11, 84042, 13.397000000000004, 483, AnyoneCanDie, ArtisticLicensePhysics, AssholeVictim, AxCrazy, BadassBoast, BigBad, BigDamnHeroes, BittersweetEnding, BrickJoke, ChekhovsGun, ChekhovsSkill, ContinuityNod, DeadpanSnarker, DemotedToExtra, DownerEnding, EvilGenius, FanDisservice, FiveBadBand, Foreshadowing, FreezeFrameBonus, FunnyBackgroundEvent, GroinAttack, HeroicSacrifice, ImpaledWithExtremePrejudice, KillEmAll, LampshadeHanging, MythologyGag, OffWithHisHead, OhCrap, PrecisionFStrike, ProductPlacement, RunningGag, SequelHook, ShootTheShaggyDog, ShoutOut, SlasherSmile, TakeThat, TheBrute, TheCameo, TheHeroDies, Understatement, VitriolicBestBuds, WhatHappenedToTheMouse
0.0116, 0.5, 50, 30000, 1, 99346, 16.432000000000002, 426, AGodAmI, ASimplePlan, BerserkButton, BigBad, ChekhovsGun, ContinuityNod, EyeScream, FallingInLoveMontage, FiveBadBand, FiveManBand, Foreshadowing, FreezeFrameBonus, FunnyBackgroundEvent, GenreSavvy, IdiotBall, IronicEcho, Jerkass, KickTheDog, LargeHam, MoodWhiplash, MythologyGag, NiceJobBreakingItHero, OhCrap, PetTheDog, PreMortemOneLiner, ProductPlacement, RealityEnsues, RoaringRampageOfRevenge, RunningGag, ShoutOut, StealthPun, TakeThat, TheBigGuy, TheBrute, TheCameo, TheChick, TheDragon, TheHero, TheLancer, TheLeader, TheSmartGuy, TooDumbToLive, WhatHappenedToTheMouse
0.0116, 0.5, 100, 30000, 24, 149, 16.645, 321, Badass, BigBad, BrickJoke, ChekhovsGun, ChekhovsGunman, CombatPragmatist, ContinuityNod, DeadpanSnarker, DrivenToSuicide, EvenEvilHasStandards, EvilGenius, FanService, FiveBadBand, FiveManBand, Foreshadowing, HopeSpot, IronicEcho, JerkWithAHeartOfGold, Jerkass, LampshadeHanging, LargeHam, MythologyGag, NiceJobBreakingItHero, NothingIsScarier, PreMortemOneLiner, ProductPlacement, RealityEnsues, SequelHook, ShirtlessScene, ShoutOut, TakeThat, TheBigGuy, TheBrute, TheChick, TheDragon, TheHero, TheLancer, TheLeader, TheSmartGuy, TheStinger, TookALevelInBadass, WhamLine, WordOfGod
0.0116, 0.5, 50, 30000, 28, 9665, 17.368999999999993, 325, AntiHero, BerserkButton, BigBad, BondOneLiner, ButtMonkey, ChekhovsGun, ComicallyMissingThePoint, DeadpanSnarker, EvenEvilHasStandards, EvilGenius, FiveBadBand, FiveManBand, Foreshadowing, FunnyBackgroundEvent, GenreSavvy, GroinAttack, HoistByHisOwnPetard, IndyPloy, IronicEcho, Jerkass, KarmaHoudini, KickTheDog, MeaningfulName, OhCrap, PreMortemOneLiner, PrecisionFStrike, RealityEnsues, RunningGag, SceneryPorn, ShoutOut, TakeThat, TheBigGuy, TheBrute, TheCameo, TheChick, TheDragon, TheHero, TheLancer, TheLeader, TheSmartGuy, Understatement, WordOfGod, WouldHitAGirl
0.0116, 0.75, 200, 30000, 8, 28675, 14.702, 441, ActionFilmQuietDramaScene, AssholeVictim, BadBoss, Badass, BerserkButton, BigBad, BittersweetEnding, ButtMonkey, ChekhovsGun, ComicallyMissingThePoint, ContinuityNod, CreatorCameo, DeadpanSnarker, DeathBySex, FinalGirl, FiveBadBand, Foreshadowing, FunnyBackgroundEvent, GainaxEnding, GroinAttack, HamToHamCombat, HeroicBSOD, HeroicSacrifice, Jerkass, LampshadeHanging, LargeHam, MeaningfulEcho, MindScrew, MythologyGag, NiceJobBreakingItHero, OhCrap, ProductPlacement, RunningGag, SequelHook, ShoutOut, SmugSnake, TakeThat, TheBrute, TheCameo, TheDragon, TitleDrop, TooDumbToLive, WhamLine
0.0116, 0.5, 200, 30000, 21, 71754, 14.670000000000002, 336, AdultFear, AllThereInTheManual, AnyoneCanDie, ArtisticLicensePhysics, AssholeVictim, BigBad, BigDamnHeroes, BookEnds, ChekhovsGun, DarkerAndEdgier, DeadpanSnarker, DevelopingDoomedCharacters, DownerEnding, EvilGenius, EyeScream, FinalGirl, Fingore, FiveBadBand, Foreshadowing, GainaxEnding, Gorn, HamToHamCombat, IronicEcho, JumpScare, KillEmAll, LargeHam, MeaningfulName, MindScrew, MythologyGag, NothingIsScarier, OffWithHisHead, OhCrap, OutrunTheFireball, PetTheDog, RoaringRampageOfRevenge, RunningGag, ShoutOut, TheBrute, TheDragon, TooDumbToLive, WhamLine, WhatHappenedToTheMouse, WhatTheHellHero
0.0116, 1, 50, 30000, 3, 16239, 13.969999999999999, 643, AllThereInTheManual, ArtisticLicensePhysics, AxCrazy, BerserkButton, BigBad, BigDamnHeroes, BittersweetEnding, BodyHorror, BondOneLiner, CanonForeigner, ChekhovsGun, CreepyChild, CurbStompBattle, DoesThisRemindYouOfAnything, DownerEnding, EvenEvilHasStandards, EvilGenius, ExactWords, FiveBadBand, Foreshadowing, FreezeFrameBonus, GagBoobs, GoryDiscretionShot, HamToHamCombat, ItsAllAboutMe, Jerkass, KickTheDog, LargeHam, MeaningfulName, MythologyGag, NothingIsScarier, OhCrap, PoliticallyIncorrectVillain, PreMortemOneLiner, ProductPlacement, RunningGag, ShoutOut, ThatCameOutWrong, TheBrute, TheDragon, TooDumbToLive, TrailersAlwaysSpoil, WhatHappenedToTheMouse
0.0116, 0.75, 50, 30000, 16, 11773, 13.891, 391, AxCrazy, BerserkButton, BigBad, BittersweetEnding, BodyHorror, BondOneLiner, BrickJoke, ChekhovsGun, ComicallyMissingThePoint, CoolCar, DeadpanSnarker, DownerEnding, EvilGenius, EyeScream, FauxAffablyEvil, FiveBadBand, FreezeFrameBonus, Gorn, GroinAttack, HamToHamCombat, HeroicBSOD, JerkWithAHeartOfGold, Jerkass, KickTheDog, LargeHam, MoodWhiplash, NeverTrustATrailer, NiceJobBreakingItHero, NiceJobFixingItVillain, OhCrap, PrecisionFStrike, ProductPlacement, PunchClockVillain, RunningGag, ShootTheShaggyDog, ShoutOut, ShownTheirWork, TheCameo, TheDragon, TooDumbToLive, Understatement, VillainousBreakdown, WarIsHell
0.0116, 0.5, 50, 30000, 2, 55125, 16.045000000000005, 384, ActionSurvivor, BerserkButton, BigBad, BittersweetEnding, ChekhovsGun, ClusterFBomb, CompositeCharacter, ContinuityNod, CurbStompBattle, DeathByAdaptation, DemotedToExtra, Determinator, DidNotGetTheGirl, DoesThisRemindYouOfAnything, EvilGenius, FanService, FiveBadBand, Foreshadowing, FreezeFrameBonus, GenreSavvy, HeroicSacrifice, ImperialStormtrooperMarksmanshipAcademy, IronicEcho, LampshadeHanging, LargeHam, MissingTrailerScene, MythologyGag, OhCrap, ProductPlacement, RunningGag, SequelHook, ShoutOut, SirSwearsalot, TheBigGuy, TheBrute, TheCameo, TheChick, TheDragon, TheHero, TheLancer, TheSmartGuy, TitleDrop, WhatHappenedToTheMouse
0.0116, 0.5, 100, 30000, 25, 80202, 14.551999999999996, 278, AdultFear, AllThereInTheManual, BerserkButton, BigBad, BigDamnHeroes, BittersweetEnding, BookEnds, BrickJoke, ButtMonkey, CruelAndUnusualDeath, DeadpanSnarker, DownerEnding, DrivenToSuicide, EvilGenius, EyeScream, FanService, FiveBadBand, Foreshadowing, FunnyBackgroundEvent, Gorn, GroinAttack, HamToHamCombat, IronicEcho, JerkWithAHeartOfGold, Jerkass, LargeHam, MythologyGag, NiceJobBreakingItHero, NiceJobFixingItVillain, OhCrap, ProductPlacement, RunningGag, SequelHook, ShoutOut, TheBrute, TheCameo, TheDragon, TheHeroDies, TheStinger, TooDumbToLive, TookALevelInBadass, Understatement, WhamShot
0.0116, 0.75, 100, 30000, 12, 91779, 14.863999999999999, 458, AffablyEvil, Badass, BerserkButton, BigBad, BigDamnHeroes, BittersweetEnding, BondOneLiner, BookEnds, BrickJoke, CompositeCharacter, ContinuityNod, DeadpanSnarker, EvenEvilHasStandards, EvilGenius, FanService, FiveBadBand, Foreshadowing, FreezeFrameBonus, FunnyBackgroundEvent, GoryDiscretionShot, GroinAttack, HamToHamCombat, InfantImmortality, IronicEcho, JerkWithAHeartOfGold, LargeHam, MaleGaze, MsFanservice, MythologyGag, NiceJobBreakingItHero, OhCrap, OverlyLongGag, PreMortemOneLiner, RunningGag, ShoutOut, StealthPun, TakeThat, TheBrute, TheCameo, TheCavalry, TheDragon, TheHeroDies, Understatement
0.0116, 0.5, 50, 30000, 29, 89651, 13.923000000000004, 281, ActionFilmQuietDramaScene, AdaptationDistillation, Badass, BigBad, BittersweetEnding, CaliforniaDoubling, ChekhovsGun, ChekhovsSkill, ContinuityNod, DarkerAndEdgier, DeadpanSnarker, DownerEnding, EvilGenius, FiveBadBand, Foreshadowing, Gorn, HairTriggerTemper, HeroicSacrifice, IronicEcho, JerkWithAHeartOfGold, KarmaHoudini, KillEmAll, LargeHam, MamaBear, MythologyGag, NoIndoorVoice, OhCrap, PapaWolf, PragmaticAdaptation, RealityEnsues, ShootTheShaggyDog, ShoutOut, TakeThat, TheBrute, TheCameo, TheDragon, TheHeroDies, TheReveal, TooDumbToLive, Understatement, WhatHappenedToTheMouse, WhatTheHellHero, WordOfGod
0.0116, 0.5, 200, 30000, 22, 43614, 13.342000000000004, 250, AdaptationalHeroism, AdaptationalVillainy, ArtisticLicensePhysics, AsYouKnow, BerserkButton, BigBad, BittersweetEnding, ButtMonkey, Catchphrase, ChekhovsGun, ChekhovsGunman, ChekhovsSkill, DeadpanSnarker, DeathByAdaptation, DoesThisRemindYouOfAnything, EvilGenius, FanDisservice, FanService, FiveBadBand, FunnyBackgroundEvent, GoryDiscretionShot, HamToHamCombat, HandSignals, HeroicBSOD, IronicEcho, Jerkass, KickTheDog, LampshadeHanging, LargeHam, MoodWhiplash, NiceJobBreakingItHero, NiceJobFixingItVillain, OhCrap, OutrunTheFireball, PetTheDog, PrecisionFStrike, ProductPlacement, RoaringRampageOfRevenge, ShoutOut, TemptingFate, TheDragon, TheHeroDies, TooDumbToLive
0.0116, 0.75, 200, 30000, 9, 5928, 17.035000000000007, 343, ActionFilmQuietDramaScene, ActionGirl, ArtisticLicensePhysics, Badass, BigBad, BigDamnHeroes, BittersweetEnding, BottomlessMagazines, ChekhovsGun, CombatPragmatist, ContinuityNod, CurbStompBattle, DeadpanSnarker, DisproportionateRetribution, EvilGenius, FauxAffablyEvil, FiveBadBand, FiveManBand, Foreshadowing, FunnyBackgroundEvent, GenreSavvy, GroinAttack, GunsAkimbo, HeroicSacrifice, JerkWithAHeartOfGold, KickTheDog, MinionWithAnFInEvil, MythologyGag, OhCrap, PoorCommunicationKills, PrecisionFStrike, ProductPlacement, RunningGag, ShoutOut, TheBigGuy, TheBrute, TheChick, TheDragon, TheHero, TheLancer, TheLeader, TheSmartGuy, VillainousBreakdown
0.0116, 0.5, 50, 30000, 3, 5306, 14.749999999999998, 324, AllThereInTheManual, AxCrazy, Badass, BerserkButton, BigBad, BilingualBonus, BittersweetEnding, BondOneLiner, BookEnds, ChekhovsGun, ContinuityNod, CreatorCameo, DownerEnding, EvilGenius, FiveBadBand, Foreshadowing, FreezeFrameBonus, GenreSavvy, GoryDiscretionShot, GroinAttack, HamToHamCombat, HeroicBSOD, InsistentTerminology, Jerkass, KillEmAll, LargeHam, MythologyGag, NeverTrustATrailer, NiceJobBreakingItHero, NiceJobFixingItVillain, OhCrap, OutrunTheFireball, PreMortemOneLiner, PrecisionFStrike, RunningGag, ShoutOut, StealthPun, TheBrute, TheCameo, TheDragon, TooDumbToLive, VillainousBreakdown, YouHaveFailedMe
0.0116, 0.75, 100, 30000, 13, 46840, 15.097000000000001, 283, AllThereInTheManual, Badass, BatmanGambit, BondOneLiner, ChekhovsSkill, ClusterFBomb, CombatPragmatist, CoolCar, CostumePorn, CurbStompBattle, DeadpanSnarker, DisproportionateRetribution, FauxAffablyEvil, FiveManBand, Foreshadowing, FreezeFrameBonus, GainaxEnding, GenreSavvy, HamToHamCombat, JerkWithAHeartOfGold, Jerkass, KickTheDog, LargeHam, MeaningfulName, MindScrew, MoodWhiplash, OhCrap, PreMortemOneLiner, PrecisionFStrike, ProductPlacement, SceneryPorn, SequelHook, ShoutOut, SirSwearsalot, TemptingFate, TheBigGuy, TheChick, TheHero, TheLancer, TheSmartGuy, TooDumbToLive, VillainousBreakdown, WhatHappenedToTheMouse
0.0116, 0.5, 200, 30000, 23, 70816, 15.568, 188, AFatherToHisMen, BerserkButton, BigBad, BigDamnHeroes, BodyHorror, BondOneLiner, BrokenBird, Catchphrase, ChekhovsGun, ClusterFBomb, CostumePorn, CurbStompBattle, DeadpanSnarker, EvilGenius, FauxAffablyEvil, FiveBadBand, FiveManBand, GoMadFromTheRevelation, HeroicSacrifice, IronicEcho, Jerkass, KarmaHoudini, POVCam, PrecisionFStrike, ProductPlacement, RealityEnsues, SequelHook, ShoutOut, SirSwearsalot, SpiritualSuccessor, TheBigGuy, TheBrute, TheChick, TheDragon, TheHero, TheLancer, TheLeader, TheReveal, TheSmartGuy, TooDumbToLive, TookALevelInBadass, WarIsHell, WordOfGod
0.0116, 0.5, 100, 30000, 0, 43279, 16.996999999999996, 256, ArsonMurderAndJaywalking, ArtisticLicensePhysics, BerserkButton, BigBad, BittersweetEnding, BottomlessMagazines, ChekhovsGun, ClusterFBomb, ContinuityNod, DarkerAndEdgier, DeadpanSnarker, EvilGenius, FiveBadBand, FiveManBand, Foreshadowing, GunsAkimbo, HamToHamCombat, HeroicSacrifice, Jerkass, KillItWithFire, LargeHam, MythologyGag, NiceJobBreakingItHero, NiceJobFixingItVillain, NoHoldsBarredBeatdown, NotSoDifferent, OhCrap, OutrunTheFireball, PrecisionFStrike, SequelHook, ShoutOut, ShownTheirWork, SirSwearsalot, TheBigGuy, TheBrute, TheCameo, TheChick, TheDragon, TheHero, TheLeader, TheSmartGuy, TrailersAlwaysSpoil, WordOfGod
0.0116, 0.5, 100, 30000, 26, 64694, 17.563000000000002, 354, AdaptationalHeroism, AdaptationalVillainy, AxCrazy, Badass, BerserkButton, BigBad, BigDamnHeroes, BittersweetEnding, BrickJoke, ChekhovsGun, DeadpanSnarker, EvenEvilHasStandards, FiveBadBand, FiveManBand, Foreshadowing, FreezeFrameBonus, HairTriggerTemper, HamToHamCombat, Jerkass, KickTheDog, LargeHam, LogoJoke, MeaningfulName, MissingTrailerScene, MythologyGag, OhCrap, OutrunTheFireball, PrecisionFStrike, ProductPlacement, PsychoForHire, PunctuatedForEmphasis, SceneryPorn, SequelHook, ShoutOut, TheBigGuy, TheBrute, TheChick, TheDragon, TheHero, TheLancer, TheLeader, TheSmartGuy, ThoseTwoGuys
0.0116, 0.75, 50, 30000, 17, 88961, 16.359000000000005, 426, Badass, BigBad, BookEnds, ChekhovsGun, ChekhovsGunman, ChewingTheScenery, CombatPragmatist, ContinuityNod, CurbStompBattle, EvilGenius, EvilIsHammy, FiveBadBand, FiveManBand, Foreshadowing, FreezeFrameBonus, GroinAttack, HeroicSacrifice, ItIsPronouncedTroPAY, Jerkass, JerkassHasAPoint, KickTheDog, LargeHam, MissingTrailerScene, MythologyGag, OhCrap, PapaWolf, PrecisionFStrike, ProductPlacement, SaltAndPepper, ShoutOut, ShownTheirWork, SparedByTheAdaptation, TakeThat, TheBigGuy, TheBrute, TheCameo, TheChick, TheDragon, TheHero, TheLancer, TheSmartGuy, TitleDrop, WhatHappenedToTheMouse
